action_taken,applicant_income_000s,applicant_race_1,applicant_sex,lien_status,loan_purpose,loan_type,msamd,owner_occupancy,preapproval,property_type,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,tract_to_msamd_income,ID
1,69.0,5,1,1,3,1,13780.0,1,3,1,66400.0,126,1990.0,1510.0,7.869999885559082,4979.0,100.12000274658205,5520
1,39.0,5,2,1,3,1,40380.0,1,3,1,69700.0,45,1706.0,1173.0,20.989999771118164,4012.0,101.93000030517578,5521
1,40.0,6,2,1,1,1,40380.0,1,2,1,69700.0,63,1300.0,764.0,43.2599983215332,5280.0,44.18999862670898,5522
3,503.0,5,1,1,1,1,35614.0,1,3,1,71300.0,1000,232.0,1150.0,30.350000381469727,6304.0,318.9700012207031,5524
1,82.0,5,1,1,1,1,21300.0,1,2,1,64300.0,129,1135.0,641.0,8.449999809265137,2817.0,99.23999786376952,5525
1,90.0,5,2,1,3,1,10580.0,1,3,1,82700.0,41,437.0,279.0,4.409999847412109,1133.0,80.69000244140625,5528
3,56.0,5,2,1,1,1,35614.0,1,3,1,71300.0,243,115.0,108.0,8.369999885559082,3930.0,33.84000015258789,5529
3,126.0,5,2,1,3,1,13780.0,1,3,1,66400.0,198,1789.0,1432.0,2.8299999237060547,4516.0,81.58000183105469,5530
1,97.0,2,1,1,1,1,35614.0,1,3,1,71300.0,192,298.0,627.0,53.869998931884766,2972.0,91.29000091552734,5531
1,45.0,5,1,1,1,1,40380.0,1,2,1,69700.0,92,2975.0,1696.0,4.019999980926514,5942.0,82.98999786376953,5532
1,245.0,5,2,1,1,1,35614.0,1,2,1,71300.0,468,56.0,1098.0,20.670000076293945,10590.0,215.7700042724609,5533
3,133.0,5,1,1,3,2,15380.0,1,3,1,69000.0,276,3038.0,2556.0,2.700000047683716,7818.0,137.19000244140625,5534
1,37.0,5,2,1,1,1,28740.0,1,3,1,75200.0,98,1441.0,527.0,50.310001373291016,3757.0,58.75,5535
1,170.0,5,2,1,3,1,35614.0,1,3,1,71300.0,264,2318.0,2020.0,13.399999618530272,6372.0,138.61000061035156,5536
3,48.0,5,1,3,2,1,35614.0,1,3,1,71300.0,30,1669.0,1288.0,11.039999961853027,4702.0,298.0199890136719,5537
3,102.0,3,1,1,3,1,35614.0,1,3,1,71300.0,225,504.0,246.0,93.3499984741211,3265.0,50.33000183105469,5538
3,50.0,5,1,1,3,1,10580.0,1,3,1,82700.0,125,1899.0,1190.0,3.3499999046325684,3972.0,83.62000274658203,5541
1,58.0,3,1,1,1,2,35004.0,1,3,1,109000.0,214,1664.0,1385.0,39.59999847412109,5286.0,106.66000366210938,5542
1,107.0,5,1,1,1,1,45060.0,1,2,1,68500.0,150,1069.0,801.0,4.599999904632568,2738.0,144.33999633789062,5543
1,130.0,5,1,1,1,2,20524.0,1,2,1,95200.0,157,1465.0,1432.0,20.82999992370605,4531.0,115.83999633789062,5545
3,38.0,5,1,2,2,1,24020.0,1,3,1,65400.0,8,2055.0,1337.0,3.1700000762939453,3782.0,112.41000366210938,5547
1,135.0,2,1,1,1,1,35004.0,1,3,1,109000.0,400,1255.0,1162.0,64.5199966430664,3906.0,122.04000091552734,5548
1,34.0,3,1,1,1,2,40380.0,1,3,1,69700.0,108,1822.0,1557.0,13.869999885559082,4103.0,91.1500015258789,5549
3,136.0,5,1,1,1,1,35004.0,1,3,1,109000.0,378,1860.0,1496.0,17.729999542236328,6592.0,102.16999816894533,5550
1,203.0,5,1,1,3,1,35614.0,1,3,1,71300.0,673,1609.0,1458.0,14.579999923706056,4738.0,274.69000244140625,5551
1,178.0,5,1,1,3,1,45060.0,1,3,1,68500.0,160,2022.0,1718.0,5.039999961853027,5892.0,126.6500015258789,5552
1,98.0,5,2,1,1,1,35614.0,1,2,1,71300.0,365,321.0,499.0,17.3700008392334,2505.0,104.86000061035156,5554
1,110.0,5,1,1,3,1,45060.0,1,3,1,68500.0,141,1935.0,1646.0,6.619999885559082,5573.0,121.0999984741211,5555
3,27.0,5,2,3,2,1,15380.0,1,3,1,69000.0,15,1299.0,966.0,3.2699999809265137,3121.0,81.54000091552734,5556
1,12.0,3,1,1,3,2,35614.0,1,3,1,71300.0,460,284.0,164.0,95.87999725341795,6188.0,45.75,5557
3,116.0,3,2,3,2,1,35614.0,1,3,1,71300.0,30,693.0,416.0,99.41999816894533,2231.0,130.4199981689453,5558
1,47.0,5,1,1,1,1,35614.0,1,3,1,71300.0,270,732.0,330.0,28.26000022888184,1957.0,91.8000030517578,5559
1,19.0,2,2,1,1,1,35614.0,2,2,1,71300.0,460,2075.0,1063.0,41.720001220703125,6151.0,124.3499984741211,5560
1,120.0,2,2,1,3,1,35614.0,1,3,1,71300.0,417,1422.0,1231.0,27.0,4452.0,204.4199981689453,5561
1,129.0,5,1,1,3,3,35004.0,1,3,1,109000.0,465,1230.0,1199.0,11.25,3770.0,150.22000122070312,5563
1,111.0,5,2,1,1,1,10580.0,1,2,1,82700.0,113,1637.0,1338.0,17.270000457763672,4645.0,123.88999938964844,5564
1,51.0,5,1,1,1,2,40380.0,1,2,1,69700.0,125,1820.0,1474.0,4.03000020980835,4713.0,122.6999969482422,5565
1,184.0,5,1,1,1,1,35614.0,1,1,1,71300.0,418,339.0,402.0,65.4800033569336,4221.0,68.08999633789062,5566
1,131.0,6,3,1,1,1,35614.0,1,3,1,71300.0,418,56.0,1098.0,20.670000076293945,10590.0,215.7700042724609,5567
3,49.0,5,1,3,2,1,15380.0,1,3,1,69000.0,25,2534.0,2256.0,1.75,5873.0,103.75,5568
1,66.0,5,2,1,1,2,15380.0,1,3,1,69000.0,104,1531.0,1036.0,4.110000133514404,4112.0,94.6500015258789,5569
1,95.0,5,1,1,1,1,10580.0,1,3,1,82700.0,99,2161.0,1605.0,21.90999984741211,4559.0,98.55999755859376,5572
1,142.0,6,3,1,1,1,35004.0,1,1,1,109000.0,298,2055.0,1098.0,58.34999847412109,8058.0,47.16999816894531,5573
1,142.0,5,1,1,3,2,35614.0,1,3,1,71300.0,571,1187.0,828.0,28.18000030517578,3148.0,105.75,5574
1,38.0,6,3,1,3,1,15380.0,1,3,1,69000.0,116,950.0,820.0,9.18000030517578,2941.0,109.83999633789062,5575
1,114.0,5,1,1,3,1,35614.0,1,3,1,71300.0,175,39.0,787.0,40.369998931884766,10064.0,164.63999938964844,5576
1,153.0,5,1,1,3,1,35614.0,1,3,1,71300.0,318,269.0,953.0,27.780000686645508,4247.0,204.2700042724609,5577
3,206.0,6,3,3,2,1,35614.0,1,3,1,71300.0,25,766.0,1156.0,34.220001220703125,4544.0,82.87999725341797,5578
1,89.0,2,2,1,1,1,35614.0,2,2,1,71300.0,300,769.0,642.0,66.20999908447266,4057.0,140.39999389648438,5579
3,136.0,6,3,3,2,1,35614.0,1,3,1,71300.0,32,661.0,273.0,94.16000366210938,2688.0,64.33000183105469,5580
3,34.0,5,1,1,3,1,20524.0,1,3,1,95200.0,21,1623.0,1228.0,11.8100004196167,4063.0,120.08999633789062,5581
1,40.0,5,2,1,3,1,40380.0,1,3,1,69700.0,84,2502.0,2138.0,14.229999542236328,6660.0,98.48999786376952,5582
3,106.0,2,1,1,1,2,35614.0,1,1,1,71300.0,295,2103.0,1748.0,24.82999992370605,5333.0,134.57000732421875,5583
1,128.0,3,1,1,1,2,35614.0,1,2,1,71300.0,540,889.0,721.0,98.29000091552734,3849.0,92.18000030517578,5584
1,157.0,5,1,1,1,1,35614.0,1,3,1,71300.0,416,239.0,424.0,40.150001525878906,1467.0,150.02000427246094,5586
1,93.0,2,2,1,3,1,35614.0,1,3,1,71300.0,318,301.0,242.0,95.5999984741211,1090.0,73.88999938964844,5587
3,33.0,5,2,1,1,1,13780.0,2,3,2,66400.0,29,3121.0,2405.0,2.509999990463257,7396.0,94.62000274658205,5588
1,49.0,5,1,1,1,1,15380.0,1,2,1,69000.0,123,1497.0,941.0,7.070000171661377,3788.0,82.08999633789062,5589
1,179.0,5,1,1,3,1,35614.0,1,3,1,71300.0,650,1652.0,1548.0,15.079999923706056,4051.0,257.3299865722656,5591
1,91.0,5,1,1,1,1,35004.0,1,2,1,109000.0,300,1921.0,1819.0,12.5,6474.0,103.9800033569336,5592
3,101.0,3,1,1,3,1,35614.0,1,3,1,71300.0,344,680.0,499.0,97.6999969482422,2173.0,119.70999908447266,5593
3,17.0,3,1,1,2,1,40380.0,1,3,1,69700.0,40,848.0,248.0,87.77999877929688,1907.0,29.51000022888184,5594
3,75.0,6,3,3,2,1,35614.0,1,3,1,71300.0,24,1738.0,971.0,77.70999908447266,5257.0,102.54000091552734,5595
3,55.0,5,1,1,3,1,40380.0,2,3,1,69700.0,115,1903.0,1842.0,8.569999694824219,5471.0,118.68000030517578,5596
3,99.0,5,1,1,3,1,13780.0,1,3,1,66400.0,244,2433.0,2003.0,6.610000133514404,6039.0,133.69000244140625,5597
1,186.0,5,1,1,1,1,35004.0,1,2,1,109000.0,247,1623.0,1228.0,19.520000457763672,4969.0,89.29000091552734,5598
1,50.0,5,1,1,3,1,40380.0,1,3,1,69700.0,38,2109.0,1286.0,9.300000190734863,4453.0,68.91999816894531,5599
1,126.0,5,2,1,1,1,46540.0,1,3,1,63000.0,228,1316.0,932.0,14.850000381469728,2572.0,108.58000183105467,5600
1,200.0,5,1,1,1,1,35004.0,1,3,1,109000.0,1000,1039.0,968.0,10.600000381469728,3226.0,246.1999969482422,5601
1,131.0,5,2,1,3,1,45060.0,1,3,1,68500.0,270,704.0,614.0,2.25,1863.0,110.30999755859376,5602
1,38.0,5,2,1,1,1,45060.0,1,2,1,68500.0,111,2363.0,1161.0,4.179999828338623,3543.0,78.97000122070312,5605
1,136.0,5,2,1,1,1,15380.0,1,3,1,69000.0,175,2755.0,2573.0,15.970000267028809,7641.0,215.42999267578125,5606
1,45.0,5,1,1,1,2,40380.0,1,3,1,69700.0,144,1663.0,1488.0,8.369999885559082,3799.0,105.6500015258789,5608
3,83.0,1,1,1,3,1,35004.0,1,3,1,109000.0,263,1287.0,1241.0,7.929999828338623,3962.0,112.2699966430664,5610
1,193.0,5,1,1,3,1,35004.0,1,3,1,109000.0,130,2051.0,1965.0,24.65999984741211,7039.0,127.12000274658205,5611
1,50.0,5,1,1,1,2,35004.0,1,3,1,109000.0,196,851.0,395.0,98.04000091552734,4749.0,46.15999984741211,5612
3,63.0,5,1,1,1,2,35004.0,1,2,1,109000.0,302,2064.0,1922.0,28.38999938964844,6702.0,92.12999725341795,5613
1,44.0,5,2,2,1,1,40380.0,1,3,1,69700.0,3,1218.0,615.0,70.44000244140625,2963.0,80.37000274658203,5614
1,109.0,5,2,1,3,2,35004.0,1,3,1,109000.0,302,2121.0,1787.0,11.460000038146973,5418.0,115.9000015258789,5616
1,111.0,2,2,1,1,1,35614.0,1,3,1,71300.0,296,1354.0,1214.0,11.8100004196167,3836.0,155.0800018310547,5617
1,59.0,5,2,1,1,1,35004.0,1,3,1,109000.0,102,2055.0,1098.0,58.34999847412109,8058.0,47.16999816894531,5618
1,19.0,5,1,3,2,1,40380.0,1,3,1,69700.0,3,2024.0,1325.0,16.290000915527344,5193.0,80.62999725341797,5620
1,87.0,5,1,1,1,1,35614.0,1,2,1,71300.0,421,2240.0,1347.0,65.83999633789062,5890.0,127.26000213623048,5621
3,39.0,5,1,1,3,1,35004.0,1,3,1,109000.0,250,1279.0,1220.0,12.75,3719.0,162.0800018310547,5622
3,73.0,1,1,1,3,1,35004.0,1,3,1,109000.0,358,1213.0,1154.0,19.440000534057617,3961.0,117.73999786376952,5624
1,69.0,5,2,1,3,1,35614.0,1,3,1,71300.0,309,715.0,349.0,46.31999969482422,2159.0,129.47999572753906,5625
1,79.0,5,2,1,1,2,20524.0,1,3,1,95200.0,240,1323.0,1014.0,25.36000061035156,5126.0,103.69000244140624,5626
3,111.0,3,1,1,3,1,35614.0,1,3,1,71300.0,442,635.0,120.0,94.83999633789062,3816.0,50.43000030517578,5627
1,155.0,3,1,1,3,1,35614.0,1,3,1,71300.0,372,1489.0,765.0,96.12999725341795,8277.0,67.16999816894531,5628
1,71.0,5,1,1,1,1,40380.0,1,2,1,69700.0,83,1706.0,1173.0,20.989999771118164,4012.0,101.93000030517578,5629
1,78.0,5,2,1,1,1,35614.0,1,3,1,71300.0,465,984.0,1105.0,34.810001373291016,3341.0,168.22999572753906,5631
1,46.0,6,1,1,1,2,15380.0,1,2,1,69000.0,103,2002.0,1261.0,9.029999732971191,4585.0,60.970001220703125,5632
1,145.0,6,3,1,3,1,35614.0,2,3,1,71300.0,293,2081.0,1487.0,99.5,5598.0,110.13999938964844,5633
3,58.0,6,2,1,1,3,15380.0,1,3,1,69000.0,217,1782.0,1667.0,4.170000076293945,4795.0,124.3000030517578,5634
1,223.0,5,1,1,1,2,35004.0,1,3,1,109000.0,383,2190.0,2289.0,41.34999847412109,8344.0,67.83999633789062,5635
1,139.0,5,1,3,2,1,24020.0,1,3,1,65400.0,27,2849.0,2026.0,4.130000114440918,7387.0,94.5199966430664,5636
3,180.0,5,1,1,1,1,15380.0,1,3,1,69000.0,417,1194.0,793.0,38.970001220703125,3634.0,145.2899932861328,5639
1,81.0,5,1,1,3,1,35004.0,1,3,1,109000.0,331,1531.0,1441.0,27.979999542236328,4692.0,107.0500030517578,5640
1,216.0,5,1,1,1,1,35004.0,2,2,1,109000.0,412,1061.0,1004.0,13.109999656677246,3410.0,164.91000366210938,5641
1,56.0,5,2,1,2,1,35004.0,1,3,1,109000.0,95,2196.0,1981.0,5.960000038146973,6562.0,140.6699981689453,5643
1,142.0,5,1,1,1,2,35004.0,1,3,1,109000.0,393,1223.0,1121.0,16.989999771118164,3691.0,82.98999786376953,5644
1,72.0,5,1,1,1,2,35004.0,1,3,1,109000.0,260,2622.0,2066.0,26.030000686645508,8206.0,95.86000061035156,5646
1,120.0,5,1,2,2,1,45060.0,1,3,1,68500.0,20,686.0,629.0,10.359999656677246,2162.0,151.82000732421875,5647
3,95.0,3,1,1,3,1,35004.0,1,3,1,109000.0,360,2372.0,1986.0,83.95999908447266,7823.0,85.66000366210938,5648
1,79.0,6,3,1,3,1,40380.0,1,3,1,69700.0,30,1651.0,1414.0,5.760000228881836,4828.0,108.33999633789062,5649
1,95.0,3,1,1,1,2,35614.0,1,2,1,71300.0,498,385.0,194.0,99.2300033569336,1165.0,89.01000213623047,5650
1,200.0,5,2,1,1,1,40380.0,2,3,1,69700.0,80,2367.0,1848.0,21.65999984741211,6596.0,99.2300033569336,5651
3,66.0,6,1,1,3,2,35614.0,1,3,1,71300.0,272,1329.0,763.0,99.45999908447266,4230.0,106.87000274658205,5652
1,105.0,5,2,1,3,3,27060.0,1,3,1,77200.0,290,2536.0,1812.0,7.699999809265137,5518.0,111.43000030517578,5654
3,47.0,5,1,3,2,1,45060.0,1,3,1,68500.0,12,949.0,737.0,11.609999656677246,2471.0,86.44000244140625,5655
3,450.0,5,1,2,2,1,15380.0,1,3,1,69000.0,25,2569.0,2025.0,3.190000057220459,6028.0,112.9000015258789,5656
1,66.0,3,1,1,1,2,40380.0,1,3,1,69700.0,120,1903.0,1842.0,8.569999694824219,5471.0,118.68000030517578,5657
3,31.0,2,1,3,2,1,46540.0,2,3,1,63000.0,4,1091.0,733.0,7.130000114440918,2694.0,91.44000244140624,5658
1,30.0,5,1,1,3,1,40380.0,2,3,1,69700.0,48,1216.0,784.0,73.7300033569336,2828.0,67.83999633789062,5659
1,397.0,5,2,1,1,1,35614.0,1,3,1,71300.0,712,1785.0,1562.0,16.440000534057617,5122.0,279.79998779296875,5661
1,61.0,5,1,1,3,1,10580.0,1,3,1,82700.0,90,1220.0,758.0,3.759999990463257,2130.0,108.70999908447266,5662
1,85.0,5,1,3,2,1,46540.0,1,3,1,63000.0,15,2083.0,1818.0,5.519999980926514,6069.0,144.5399932861328,5663
3,60.0,6,3,1,3,1,35614.0,1,3,1,71300.0,218,311.0,1205.0,15.359999656677246,5650.0,367.6099853515625,5664
3,70.0,5,1,1,3,2,15380.0,1,3,1,69000.0,151,1791.0,1481.0,8.390000343322754,4805.0,120.81999969482422,5665
1,247.0,5,1,1,1,1,35614.0,1,3,1,71300.0,784,1005.0,488.0,33.630001068115234,3598.0,265.5799865722656,5666
3,125.0,6,3,1,3,1,35614.0,1,3,1,71300.0,400,1277.0,1052.0,62.119998931884766,3897.0,135.61000061035156,5667
1,95.0,5,1,1,1,1,40380.0,1,2,1,69700.0,280,1366.0,1366.0,13.390000343322754,4189.0,190.67999267578125,5668
1,90.0,5,1,1,1,1,35004.0,1,3,1,109000.0,266,3331.0,1938.0,11.079999923706056,5613.0,103.66000366210938,5669
1,112.0,6,3,1,1,1,35614.0,1,2,1,71300.0,611,72.0,394.0,27.200000762939453,3040.0,223.32000732421875,5672
1,48.0,5,1,2,3,1,40380.0,1,3,1,69700.0,28,1164.0,957.0,8.670000076293945,3669.0,83.0199966430664,5673
1,105.0,5,2,1,3,1,35614.0,1,3,1,71300.0,77,3032.0,2217.0,46.95000076293945,8185.0,141.97000122070312,5674
1,25.0,5,2,3,2,1,40380.0,1,3,1,69700.0,4,1745.0,1353.0,9.609999656677246,4775.0,106.88999938964844,5675
1,123.0,3,2,1,3,1,35004.0,1,3,1,109000.0,251,1376.0,1174.0,94.5999984741211,5348.0,86.16999816894531,5676
1,72.0,5,1,1,1,1,35614.0,1,3,1,71300.0,115,1305.0,1000.0,15.859999656677246,3537.0,120.3499984741211,5677
1,552.0,5,1,1,1,1,35614.0,1,1,1,71300.0,626,79.0,2593.0,10.3100004196167,7351.0,248.6199951171875,5679
1,66.0,6,3,2,3,1,35614.0,1,3,1,71300.0,76,764.0,546.0,59.08000183105469,4325.0,106.13999938964844,5680
1,120.0,5,1,1,3,1,35614.0,1,3,1,71300.0,375,221.0,1607.0,28.540000915527344,7229.0,176.4499969482422,5681
1,226.0,5,1,1,1,1,35004.0,1,3,1,109000.0,564,1320.0,927.0,45.47999954223633,3868.0,106.0999984741211,5682
1,194.0,6,1,1,3,1,35614.0,1,3,1,71300.0,446,72.0,255.0,55.0099983215332,4092.0,41.25,5683
1,94.0,5,2,1,1,1,40380.0,1,3,1,69700.0,136,2131.0,1402.0,3.319999933242798,4247.0,112.33999633789062,5684
1,67.0,5,2,1,1,2,35004.0,1,3,1,109000.0,267,867.0,631.0,84.87000274658203,3588.0,73.20999908447266,5685
1,51.0,5,2,1,1,1,13780.0,1,1,1,66400.0,100,1700.0,1491.0,3.5199999809265137,4153.0,96.6999969482422,5687
1,49.0,5,2,1,1,1,40380.0,1,3,2,69700.0,59,1904.0,1523.0,4.78000020980835,4790.0,85.87000274658203,5688
3,68.0,6,3,1,1,1,10580.0,1,2,1,82700.0,214,3087.0,2528.0,6.159999847412109,9095.0,140.30999755859375,5691
1,87.0,2,1,1,1,1,35614.0,1,3,1,71300.0,172,2140.0,2079.0,43.06999969482422,5126.0,129.9600067138672,5693
1,495.0,5,1,1,3,1,35614.0,1,3,1,71300.0,626,2248.0,2046.0,14.279999732971191,8006.0,206.38999938964844,5694
1,152.0,6,3,1,3,1,45060.0,1,3,1,68500.0,255,1511.0,1214.0,8.149999618530273,3680.0,107.88999938964844,5695
1,73.0,5,1,1,3,1,40380.0,1,3,1,69700.0,100,1706.0,1173.0,20.989999771118164,4012.0,101.93000030517578,5696
1,100.0,5,2,1,2,1,10580.0,1,3,1,82700.0,88,1595.0,1346.0,6.940000057220459,3933.0,85.58999633789062,5697
1,1414.0,5,1,1,3,1,35614.0,1,3,1,71300.0,1050,1669.0,1288.0,11.039999961853027,4702.0,298.0199890136719,5698
1,39.0,5,2,1,1,1,45060.0,1,3,1,68500.0,70,2203.0,1358.0,5.380000114440918,5597.0,92.41000366210938,5699
1,66.0,5,1,1,1,1,10580.0,1,2,1,82700.0,152,437.0,279.0,4.409999847412109,1133.0,80.69000244140625,5700
1,526.0,5,1,1,1,1,35004.0,2,3,1,109000.0,1485,2843.0,1110.0,29.65999984741211,3109.0,96.31999969482422,5703
1,151.0,5,2,1,3,1,40380.0,1,3,1,69700.0,75,2111.0,1640.0,2.940000057220459,3905.0,106.29000091552734,5704
3,200.0,5,1,1,3,1,35004.0,1,3,1,109000.0,975,1690.0,1707.0,15.520000457763672,5485.0,131.6199951171875,5706
3,107.0,5,1,1,1,2,35614.0,1,3,1,71300.0,529,1278.0,920.0,88.18000030517578,4018.0,91.87000274658205,5707
1,65.0,5,2,1,1,1,28740.0,2,2,1,75200.0,135,1071.0,708.0,11.779999732971191,1842.0,97.2300033569336,5708
1,169.0,5,1,1,3,1,35614.0,1,3,1,71300.0,678,1313.0,1260.0,24.780000686645508,5657.0,318.739990234375,5711
3,102.0,5,1,1,3,1,35614.0,1,3,1,71300.0,625,781.0,473.0,22.299999237060547,4573.0,74.25,5712
3,152.0,6,3,1,1,2,35004.0,1,3,1,109000.0,509,908.0,935.0,8.720000267028809,2890.0,220.33999633789065,5713
1,71.0,5,2,1,1,2,45060.0,1,2,1,68500.0,108,632.0,385.0,22.93000030517578,1561.0,68.05000305175781,5715
3,1211.0,5,1,1,1,1,35614.0,1,3,1,71300.0,2000,136.0,2470.0,19.01000022888184,12444.0,211.32000732421875,5716
1,292.0,5,1,1,2,1,35614.0,1,3,1,71300.0,625,571.0,123.0,46.77000045776367,1888.0,82.73999786376953,5717
3,75.0,6,3,1,3,3,35614.0,1,3,1,71300.0,305,1278.0,970.0,39.36000061035156,3572.0,127.5500030517578,5718
3,95.0,6,3,1,3,1,35004.0,1,3,1,109000.0,175,2779.0,1947.0,27.059999465942383,7464.0,75.94999694824219,5719
1,87.0,5,1,1,1,1,24020.0,1,3,1,65400.0,125,1453.0,1078.0,3.75,3356.0,95.0199966430664,5720
1,56.0,6,3,1,3,3,15380.0,1,3,1,69000.0,131,2287.0,1783.0,6.130000114440918,5984.0,111.45999908447266,5721
1,112.0,5,1,1,3,1,35614.0,1,3,1,71300.0,193,1503.0,1254.0,16.030000686645508,4368.0,134.30999755859375,5722
1,50.0,5,1,1,1,3,10580.0,1,2,1,82700.0,105,1713.0,888.0,21.190000534057617,4182.0,79.30999755859375,5723
3,165.0,5,1,1,3,1,20524.0,1,3,1,95200.0,202,1304.0,984.0,18.540000915527344,3328.0,98.58999633789062,5724
3,60.0,6,3,3,2,1,35614.0,1,3,1,71300.0,10,808.0,545.0,91.36000061035156,1932.0,81.66999816894531,5725
1,50.0,5,2,3,2,1,45060.0,1,3,1,68500.0,10,2352.0,1933.0,10.550000190734863,8095.0,166.0399932861328,5726
3,77.0,3,1,1,1,1,10580.0,2,2,1,82700.0,47,1341.0,596.0,20.75,3397.0,56.0099983215332,5729
1,36.0,5,2,1,1,4,21300.0,1,3,1,64300.0,91,1638.0,1370.0,5.829999923706055,3599.0,116.9000015258789,5730
3,111.0,5,1,1,1,1,35614.0,1,2,1,71300.0,314,1561.0,939.0,96.56999969482422,5503.0,107.55999755859376,5731
1,42.0,5,1,1,3,1,45060.0,1,3,1,68500.0,115,1233.0,567.0,8.460000038146973,3367.0,70.75,5732
3,105.0,6,3,1,1,1,35614.0,2,1,1,71300.0,388,864.0,302.0,96.1500015258789,3089.0,65.73999786376953,5733
3,130.0,5,1,1,3,1,10580.0,2,3,1,82700.0,165,2698.0,1693.0,9.770000457763672,5324.0,120.8499984741211,5735
1,219.0,3,1,1,3,1,15380.0,1,3,1,69000.0,312,2117.0,654.0,27.030000686645508,4709.0,89.97000122070312,5736
1,39.0,5,2,1,1,1,10580.0,1,3,2,82700.0,40,2239.0,1960.0,5.559999942779541,5930.0,115.87999725341795,5737
1,88.0,6,2,1,1,2,10580.0,1,3,1,82700.0,145,2445.0,1060.0,53.459999084472656,5888.0,47.880001068115234,5738
1,168.0,6,3,1,3,1,35614.0,2,3,1,71300.0,335,91.0,79.0,40.77000045776367,2058.0,141.52999877929688,5740
1,120.0,5,1,1,3,1,28740.0,1,3,1,75200.0,201,1360.0,1153.0,8.390000343322754,3184.0,103.76000213623048,5741
1,65.0,5,2,1,1,1,35004.0,1,1,1,109000.0,118,1828.0,1604.0,24.190000534057617,6283.0,89.51000213623047,5742
3,24.0,3,1,1,3,1,35614.0,1,3,1,71300.0,70,573.0,435.0,91.5199966430664,3138.0,52.540000915527344,5743
1,118.0,5,1,1,1,2,35004.0,1,3,1,109000.0,388,2248.0,1850.0,26.450000762939453,7366.0,86.2300033569336,5745
1,41.0,5,1,1,1,3,15380.0,1,2,1,69000.0,168,1901.0,782.0,32.130001068115234,5260.0,79.70999908447266,5747
1,120.0,5,2,1,3,1,35614.0,1,3,1,71300.0,345,2103.0,992.0,83.25,8106.0,83.73999786376953,5748
1,175.0,5,1,1,1,1,35614.0,1,3,1,71300.0,880,570.0,443.0,28.989999771118164,1773.0,89.5999984741211,5749
1,74.0,5,1,1,1,2,35614.0,1,2,1,71300.0,452,413.0,282.0,95.25,2148.0,80.44000244140625,5750
1,59.0,5,2,1,1,1,35614.0,1,3,1,71300.0,119,1307.0,913.0,29.190000534057617,4790.0,106.08999633789062,5751
1,127.0,5,1,1,1,1,15380.0,1,2,1,69000.0,177,1590.0,1542.0,10.4399995803833,4149.0,173.7100067138672,5753
3,112.0,2,2,1,3,1,35614.0,2,3,1,71300.0,517,1010.0,901.0,35.13999938964844,2863.0,203.1000061035156,5754
1,65.0,5,2,1,3,1,27060.0,1,3,1,77200.0,211,1352.0,902.0,27.56999969482422,4070.0,80.13999938964844,5757
3,57.0,2,1,1,1,2,35614.0,1,2,1,71300.0,407,759.0,563.0,95.06999969482422,4750.0,78.58999633789062,5758
1,820.0,5,1,1,1,1,35004.0,1,1,1,109000.0,2000,1036.0,864.0,13.699999809265137,3007.0,183.05999755859372,5759
1,71.0,5,1,1,2,3,40380.0,1,3,1,69700.0,200,1678.0,1234.0,3.319999933242798,3948.0,77.44999694824219,5760
3,220.0,5,1,1,1,1,35614.0,1,3,1,71300.0,721,1652.0,1548.0,15.079999923706056,4051.0,257.3299865722656,5761
3,121.0,6,3,1,3,1,35614.0,2,3,1,71300.0,347,753.0,313.0,34.0099983215332,2111.0,84.06999969482422,5762
1,114.0,5,1,1,3,1,35614.0,1,3,1,71300.0,363,816.0,450.0,91.94000244140624,5248.0,62.31999969482422,5765
1,54.0,5,1,1,3,1,28740.0,1,3,1,75200.0,120,1360.0,1153.0,8.390000343322754,3184.0,103.76000213623048,5766
1,155.0,5,1,3,2,1,35004.0,1,3,1,109000.0,40,2444.0,2323.0,17.329999923706055,6961.0,124.48999786376952,5767
1,30.0,5,2,1,3,1,40380.0,1,3,1,69700.0,83,1236.0,851.0,5.730000019073486,3385.0,110.73999786376952,5769
1,178.0,5,1,1,3,1,45060.0,1,3,1,68500.0,265,2141.0,1886.0,16.229999542236328,5946.0,182.80999755859372,5770
3,724.0,5,1,1,1,1,35614.0,1,3,1,71300.0,2400,1510.0,917.0,43.2599983215332,3971.0,143.80999755859375,5771
3,82.0,5,1,2,2,1,28740.0,1,3,1,75200.0,22,1191.0,733.0,30.56999969482422,2921.0,85.87999725341797,5773
1,470.0,5,1,1,1,1,35004.0,2,2,1,109000.0,950,3311.0,982.0,43.970001220703125,4046.0,83.6500015258789,5774
3,70.0,2,2,2,3,1,35004.0,1,3,1,109000.0,50,1568.0,1416.0,8.970000267028809,5105.0,122.87000274658205,5775
1,107.0,5,2,1,1,1,35614.0,1,2,1,71300.0,330,1405.0,1150.0,29.239999771118164,4108.0,133.27000427246094,5776
1,37.0,6,1,1,1,1,35614.0,1,3,1,71300.0,66,95.0,432.0,47.810001373291016,2033.0,105.8000030517578,5777
3,120.0,6,3,1,3,1,20524.0,1,3,1,95200.0,225,993.0,629.0,10.0,2361.0,82.94000244140625,5778
